0,0.0,0.0,-0.2564102564102564,0.0,-0.41025641025641024,-0.15384615384615385,-0.5641025641025641,-0.3333333333333333,-0.6410256410256411,-0.48717948717948717,-0.05128205128205128,-0.6666666666666666,-0.28205128205128205,-0.9743589743589743,-0.4358974358974359,-0.7948717948717948,-0.48717948717948717,-0.6153846153846154,-0.05128205128205128,-0.717948717948718,-0.28205128205128205,-1.0,-0.46153846153846156,-0.7948717948717948,-0.46153846153846156,-0.6153846153846154,-0.05128205128205128,-0.717948717948718,-0.28205128205128205,-0.9743589743589743,-0.4358974358974359,-0.7692307692307693,-0.4358974358974359,-0.6153846153846154,-0.07692307692307693,-0.6923076923076923,-0.2564102564102564,-0.8974358974358975,-0.41025641025641024,-0.7692307692307693,-0.4358974358974359,-0.5897435897435898
0,0.0,0.0,0.14,-0.22,0.16,-0.48,0.2,-0.68,0.16,-0.86,-0.3,-0.56,-0.24,-0.92,-0.04,-0.98,0.08,-0.9,-0.32,-0.54,-0.24,-0.96,-0.02,-1.0,0.1,-0.9,-0.3,-0.52,-0.2,-0.94,0.0,-0.96,0.1,-0.88,-0.22,-0.5,-0.16,-0.84,-0.02,-0.9,0.08,-0.88
0,0.0,0.0,0.1346153846153846,-0.23076923076923078,0.09615384615384616,-0.4807692307692308,0.09615384615384616,-0.6730769230769231,0.11538461538461539,-0.8461538461538461,-0.2692307692307692,-0.5,-0.21153846153846154,-0.8653846153846154,-0.057692307692307696,-0.9615384615384616,0.057692307692307696,-0.9615384615384616,-0.3076923076923077,-0.4807692307692308,-0.21153846153846154,-0.9038461538461539,-0.038461538461538464,-1.0,0.057692307692307696,-0.9615384615384616,-0.2692307692307692,-0.4807692307692308,-0.17307692307692307,-0.9038461538461539,0.0,-1.0,0.09615384615384616,-0.9615384615384616,-0.17307692307692307,-0.4807692307692308,-0.09615384615384616,-0.8269230769230769,0.019230769230769232,-0.9423076923076923,0.11538461538461539,-0.9423076923076923
0,0.0,0.0,0.1746031746031746,-0.20634920634920634,0.19047619047619047,-0.4603174603174603,0.25396825396825395,-0.6507936507936508,0.30158730158730157,-0.7936507936507936,-0.25396825396825395,-0.5873015873015873,-0.07936507936507936,-0.9365079365079365,0.09523809523809523,-0.9841269841269841,0.2222222222222222,-0.9047619047619048,-0.2857142857142857,-0.5714285714285714,-0.07936507936507936,-1.0,0.12698412698412698,-1.0,0.2222222222222222,-0.9047619047619048,-0.2222222222222222,-0.5714285714285714,-0.031746031746031744,-0.9841269841269841,0.1746031746031746,-0.9841269841269841,0.25396825396825395,-0.8888888888888888,-0.09523809523809523,-0.5555555555555556,0.047619047619047616,-0.9047619047619048,0.19047619047619047,-0.9365079365079365,0.2698412698412698,-0.8571428571428571
0,0.0,0.0,0.26229508196721313,-0.19672131147540983,0.39344262295081966,-0.39344262295081966,0.5245901639344263,-0.5409836065573771,0.6065573770491803,-0.6721311475409836,-0.01639344262295082,-0.7704918032786885,0.22950819672131148,-1.0,0.4262295081967213,-0.9180327868852459,0.5245901639344263,-0.8032786885245902,-0.08196721311475409,-0.7540983606557377,0.26229508196721313,-0.9836065573770492,0.47540983606557374,-0.8524590163934426,0.5245901639344263,-0.7049180327868853,-0.04918032786885246,-0.6557377049180327,0.26229508196721313,-0.8852459016393442,0.47540983606557374,-0.7704918032786885,0.5245901639344263,-0.639344262295082,0.01639344262295082,-0.5081967213114754,0.29508196721311475,-0.7049180327868853,0.47540983606557374,-0.6557377049180327,0.5573770491803278,-0.5737704918032787
0,0.0,0.0,0.20967741935483872,-0.22580645161290322,0.27419354838709675,-0.46774193548387094,0.3548387096774194,-0.6451612903225806,0.41935483870967744,-0.8064516129032258,-0.14516129032258066,-0.6451612903225806,0.03225806451612903,-0.9354838709677419,0.22580645161290322,-0.9516129032258065,0.3709677419354839,-0.8548387096774194,-0.1774193548387097,-0.6451612903225806,0.03225806451612903,-0.9838709677419355,0.25806451612903225,-0.9838709677419355,0.3870967741935484,-0.8870967741935484,-0.14516129032258066,-0.6290322580645161,0.03225806451612903,-1.0,0.25806451612903225,-1.0,0.3870967741935484,-0.9032258064516129,-0.04838709677419355,-0.5967741935483871,0.12903225806451613,-0.8870967741935484,0.2903225806451613,-0.8870967741935484,0.3870967741935484,-0.8225806451612904
0,0.0,0.0,0.19607843137254902,-0.2549019607843137,0.2549019607843137,-0.49019607843137253,0.3333333333333333,-0.6470588235294118,0.35294117647058826,-0.7843137254901961,-0.09803921568627451,-0.6666666666666666,0.0784313725490196,-0.9803921568627451,0.29411764705882354,-0.9607843137254902,0.39215686274509803,-0.8431372549019608,-0.11764705882352941,-0.6470588235294118,0.09803921568627451,-1.0,0.3333333333333333,-0.9607843137254902,0.4117647058823529,-0.8431372549019608,-0.0784313725490196,-0.5882352941176471,0.13725490196078433,-0.9803921568627451,0.35294117647058826,-0.9215686274509803,0.43137254901960786,-0.803921568627451,0.0392156862745098,-0.5294117647058824,0.23529411764705882,-0.803921568627451,0.39215686274509803,-0.7647058823529411,0.45098039215686275,-0.6666666666666666
0,0.0,0.0,0.12280701754385964,-0.19298245614035087,0.10526315789473684,-0.40350877192982454,0.08771929824561403,-0.5614035087719298,0.08771929824561403,-0.7017543859649122,-0.2631578947368421,-0.40350877192982454,-0.2631578947368421,-0.7017543859649122,-0.15789473684210525,-0.8596491228070176,-0.05263157894736842,-0.9298245614035088,-0.2982456140350877,-0.38596491228070173,-0.2631578947368421,-0.7368421052631579,-0.12280701754385964,-0.8947368421052632,0.017543859649122806,-0.9649122807017544,-0.2631578947368421,-0.40350877192982454,-0.22807017543859648,-0.7543859649122807,-0.10526315789473684,-0.9298245614035088,0.017543859649122806,-1.0,-0.17543859649122806,-0.43859649122807015,-0.15789473684210525,-0.7017543859649122,-0.08771929824561403,-0.8596491228070176,-0.017543859649122806,-0.9473684210526315
0,0.0,0.0,0.21153846153846154,-0.23076923076923078,0.25,-0.46153846153846156,0.3269230769230769,-0.6346153846153846,0.3269230769230769,-0.7884615384615384,-0.19230769230769232,-0.6346153846153846,-0.038461538461538464,-0.9615384615384616,0.17307692307692307,-1.0,0.28846153846153844,-0.9038461538461539,-0.21153846153846154,-0.6153846153846154,-0.019230769230769232,-1.0,0.19230769230769232,-1.0,0.3076923076923077,-0.9038461538461539,-0.15384615384615385,-0.5961538461538461,0.019230769230769232,-0.9807692307692307,0.23076923076923078,-0.9807692307692307,0.3076923076923077,-0.9038461538461539,-0.019230769230769232,-0.5576923076923077,0.1346153846153846,-0.8653846153846154,0.28846153846153844,-0.8846153846153846,0.36538461538461536,-0.8076923076923077
0,0.0,0.0,0.18,-0.18,0.24,-0.4,0.32,-0.56,0.32,-0.66,-0.12,-0.66,0.02,-0.96,0.18,-0.92,0.24,-0.8,-0.14,-0.66,0.02,-1.0,0.2,-0.96,0.26,-0.84,-0.12,-0.62,0.06,-0.98,0.22,-0.92,0.26,-0.8,-0.04,-0.56,0.1,-0.84,0.22,-0.82,0.28,-0.72
